Date,Store,Avg_Weekly_Sales,Last_Weeks_Sales,WoW_Change,WoW_Percent_Change
2010-08-20,4,1997181.09,2007050.75,-9869.66,-0.49
2010-08-27,4,1848403.92,1997181.09,-148777.17,-7.45
2010-09-03,4,1935857.58,1848403.92,87453.66,4.73
2010-09-10,4,1865820.81,1935857.58,-70036.77,-3.62
2010-09-17,4,1899959.61,1865820.81,34138.8,1.83
2010-09-24,4,1810684.68,1899959.61,-89274.93,-4.7
2010-10-01,4,1842821.02,1810684.68,32136.34,1.77
2010-10-08,4,1951494.85,1842821.02,108673.83,5.9
2010-10-15,4,1867345.09,1951494.85,-84149.76,-4.31
2010-10-22,4,1927610.06,1867345.09,60264.97,3.23
2010-10-29,4,1933333.0,1927610.06,5722.94,0.3
2010-11-05,4,2013115.79,1933333.0,79782.79,4.13
2010-11-12,4,1999794.26,2013115.79,-13321.53,-0.66
2010-11-19,4,2097809.4,1999794.26,98015.14,4.9
2010-11-26,4,2789469.45,2097809.4,691660.05,32.97
2010-12-03,4,2102530.17,2789469.45,-686939.28,-24.63
2010-12-10,4,2302504.86,2102530.17,199974.69,9.51
2010-12-17,4,2740057.14,2302504.86,437552.28,19.0
2010-12-24,4,3526713.39,2740057.14,786656.25,28.71
2010-12-31,4,1794868.74,3526713.39,-1731844.65,-49.11
2011-01-07,4,1862476.27,1794868.74,67607.53,3.77
2011-01-14,4,1865502.46,1862476.27,3026.19,0.16
2011-01-21,4,1886393.94,1865502.46,20891.48,1.12
2011-01-28,4,1814240.85,1886393.94,-72153.09,-3.82
2011-02-04,4,2119086.04,1814240.85,304845.19,16.8
2011-02-11,4,2187847.29,2119086.04,68761.25,3.24
2011-02-18,4,2316495.56,2187847.29,128648.27,5.88
2011-02-25,4,2078094.69,2316495.56,-238400.87,-10.29
2011-03-04,4,2103455.75,2078094.69,25361.06,1.22
2011-03-11,4,2039818.41,2103455.75,-63637.34,-3.03
2011-03-18,4,2116475.38,2039818.41,76656.97,3.76
2011-03-25,4,1944164.32,2116475.38,-172311.06,-8.14
2011-04-01,4,1900246.47,1944164.32,-43917.85,-2.26
2011-04-08,4,2074953.46,1900246.47,174706.99,9.19
2011-04-15,4,1960587.76,2074953.46,-114365.7,-5.51
2011-04-22,4,2220600.76,1960587.76,260013.0,13.26
2011-04-29,4,1878167.44,2220600.76,-342433.32,-15.42
2011-05-06,4,2063682.76,1878167.44,185515.32,9.88
2011-05-13,4,2002362.37,2063682.76,-61320.39,-2.97
2011-05-20,4,2015563.48,2002362.37,13201.11,0.66
2011-05-27,4,1986597.95,2015563.48,-28965.53,-1.44
2011-06-03,4,2065377.15,1986597.95,78779.2,3.97
2011-06-10,4,2073951.38,2065377.15,8574.23,0.42
2011-06-17,4,2141210.62,2073951.38,67259.24,3.24
2011-06-24,4,2008344.92,2141210.62,-132865.7,-6.21
2011-07-01,4,2051533.53,2008344.92,43188.61,2.15
2011-07-08,4,2066541.86,2051533.53,15008.33,0.73
2011-07-15,4,2049046.95,2066541.86,-17494.91,-0.85
2011-07-22,4,2036231.39,2049046.95,-12815.56,-0.63
2011-07-29,4,1989674.07,2036231.39,-46557.32,-2.29
2011-08-05,4,2160057.39,1989674.07,170383.32,8.56
2011-08-12,4,2105668.74,2160057.39,-54388.65,-2.52
2011-08-19,4,2232892.1,2105668.74,127223.36,6.04
2011-08-26,4,1988490.21,2232892.1,-244401.89,-10.95
2011-09-02,4,2078420.31,1988490.21,89930.1,4.52
2011-09-09,4,2093139.01,2078420.31,14718.7,0.71
2011-09-16,4,2075577.33,2093139.01,-17561.68,-0.84
2011-09-23,4,2031406.41,2075577.33,-44170.92,-2.13
2011-09-30,4,1929486.63,2031406.41,-101919.78,-5.02
2011-10-07,4,2166737.65,1929486.63,237251.02,12.3
2011-10-14,4,2074548.85,2166737.65,-92188.8,-4.25
2011-10-21,4,2207742.13,2074548.85,133193.28,6.42
2011-10-28,4,2151659.59,2207742.13,-56082.54,-2.54
2011-11-04,4,2281217.31,2151659.59,129557.72,6.02
2011-11-11,4,2203028.96,2281217.31,-78188.35,-3.43
2011-11-18,4,2243946.59,2203028.96,40917.63,1.86
2011-11-25,4,3004702.33,2243946.59,760755.74,33.9
2011-12-02,4,2180999.26,3004702.33,-823703.07,-27.41
2011-12-09,4,2508955.24,2180999.26,327955.98,15.04
2011-12-16,4,2771397.17,2508955.24,262441.93,10.46
2011-12-23,4,3676388.98,2771397.17,904991.81,32.65
2011-12-30,4,2007105.86,3676388.98,-1669283.12,-45.41
2012-01-06,4,2047766.07,2007105.86,40660.21,2.03
2012-01-13,4,1941676.61,2047766.07,-106089.46,-5.18
2012-01-20,4,2005097.76,1941676.61,63421.15,3.27
2012-01-27,4,1928720.51,2005097.76,-76377.25,-3.81
2012-02-03,4,2173373.91,1928720.51,244653.4,12.68
2012-02-10,4,2374660.64,2173373.91,201286.73,9.26
2012-02-17,4,2427640.17,2374660.64,52979.53,2.23
2012-02-24,4,2226662.17,2427640.17,-200978.0,-8.28
2012-03-02,4,2206319.9,2226662.17,-20342.27,-0.91
2012-03-09,4,2202450.81,2206319.9,-3869.09,-0.18
2012-03-16,4,2214967.44,2202450.81,12516.63,0.57
2012-03-23,4,2091592.54,2214967.44,-123374.9,-5.57
2012-03-30,4,2089381.77,2091592.54,-2210.77,-0.11
2012-04-06,4,2470206.13,2089381.77,380824.36,18.23
2012-04-13,4,2105301.39,2470206.13,-364904.74,-14.77
2012-04-20,4,2144336.89,2105301.39,39035.5,1.85
2012-04-27,4,2064065.66,2144336.89,-80271.23,-3.74
2012-05-04,4,2196968.33,2064065.66,132902.67,6.44
2012-05-11,4,2127661.17,2196968.33,-69307.16,-3.15
2012-05-18,4,2207214.81,2127661.17,79553.64,3.74
2012-05-25,4,2154137.67,2207214.81,-53077.14,-2.4
2012-06-01,4,2179360.94,2154137.67,25223.27,1.17
2012-06-08,4,2245257.18,2179360.94,65896.24,3.02
2012-06-15,4,2234190.93,2245257.18,-11066.25,-0.49
2012-06-22,4,2197299.65,2234190.93,-36891.28,-1.65
2012-06-29,4,2128362.92,2197299.65,-68936.73,-3.14
2012-07-06,4,2224499.28,2128362.92,96136.36,4.52
2012-07-13,4,2100252.61,2224499.28,-124246.67,-5.59
2012-07-20,4,2175563.69,2100252.61,75311.08,3.59
2012-07-27,4,2048613.65,2175563.69,-126950.04,-5.84
2012-08-03,4,2174514.13,2048613.65,125900.48,6.15
2012-08-10,4,2193367.69,2174514.13,18853.56,0.87
2012-08-17,4,2283540.3,2193367.69,90172.61,4.11
2012-08-24,4,2125241.68,2283540.3,-158298.62,-6.93
2012-08-31,4,2081181.35,2125241.68,-44060.33,-2.07
2012-09-07,4,2125104.72,2081181.35,43923.37,2.11
2012-09-14,4,2117854.6,2125104.72,-7250.12,-0.34
2012-09-21,4,2119438.53,2117854.6,1583.93,0.07
2012-09-28,4,2027620.23,2119438.53,-91818.3,-4.33
2012-10-05,4,2209835.43,2027620.23,182215.2,8.99
2012-10-12,4,2133026.07,2209835.43,-76809.36,-3.48
2012-10-19,4,2097266.85,2133026.07,-35759.22,-1.68
2012-10-26,4,2149594.46,2097266.85,52327.61,2.5
2010-02-05,5,317173.1,,,
2010-02-12,5,311825.7,317173.1,-5347.4,-1.69
2010-02-19,5,303447.57,311825.7,-8378.13,-2.69
2010-02-26,5,270281.63,303447.57,-33165.94,-10.93
2010-03-05,5,288855.71,270281.63,18574.08,6.87
2010-03-12,5,297293.59,288855.71,8437.88,2.92
2010-03-19,5,281706.41,297293.59,-15587.18,-5.24
2010-03-26,5,273282.97,281706.41,-8423.44,-2.99
2010-04-02,5,331406.0,273282.97,58123.03,21.27
2010-04-09,5,328020.49,331406.0,-3385.51,-1.02
2010-04-16,5,306858.69,328020.49,-21161.8,-6.45
2010-04-23,5,288839.73,306858.69,-18018.96,-5.87
2010-04-30,5,298697.84,288839.73,9858.11,3.41
2010-05-07,5,333522.6,298697.84,34824.76,11.66
2010-05-14,5,296673.77,333522.6,-36848.83,-11.05
2010-05-21,5,301615.49,296673.77,4941.72,1.67
2010-05-28,5,310013.11,301615.49,8397.62,2.78
2010-06-04,5,337825.89,310013.11,27812.78,8.97
2010-06-11,5,296641.91,337825.89,-41183.98,-12.19
2010-06-18,5,313795.6,296641.91,17153.69,5.78
2010-06-25,5,295257.3,313795.6,-18538.3,-5.91
2010-07-02,5,305993.27,295257.3,10735.97,3.64
2010-07-09,5,291808.87,305993.27,-14184.4,-4.64
2010-07-16,5,280701.7,291808.87,-11107.17,-3.81
2010-07-23,5,274742.63,280701.7,-5959.07,-2.12
2010-07-30,5,268929.03,274742.63,-5813.6,-2.12
2010-08-06,5,303043.02,268929.03,34113.99,12.69
2010-08-13,5,286477.35,303043.02,-16565.67,-5.47
2010-08-20,5,287205.38,286477.35,728.03,0.25
2010-08-27,5,288519.75,287205.38,1314.37,0.46
2010-09-03,5,323798.0,288519.75,35278.25,12.23
2010-09-10,5,306533.08,323798.0,-17264.92,-5.33
2010-09-17,5,282558.65,306533.08,-23974.43,-7.82
2010-09-24,5,293131.58,282558.65,10572.93,3.74
2010-10-01,5,283178.12,293131.58,-9953.46,-3.4
2010-10-08,5,290494.85,283178.12,7316.73,2.58
2010-10-15,5,280681.2,290494.85,-9813.65,-3.38
2010-10-22,5,284988.27,280681.2,4307.07,1.53
2010-10-29,5,278031.81,284988.27,-6956.46,-2.44
2010-11-05,5,325310.3,278031.81,47278.49,17.0
2010-11-12,5,301827.36,325310.3,-23482.94,-7.22
2010-11-19,5,297384.81,301827.36,-4442.55,-1.47
2010-11-26,5,488362.61,297384.81,190977.8,64.22
2010-12-03,5,344490.88,488362.61,-143871.73,-29.46
2010-12-10,5,352811.53,344490.88,8320.65,2.42
2010-12-17,5,367801.19,352811.53,14989.66,4.25
2010-12-24,5,466010.25,367801.19,98209.06,26.7
2010-12-31,5,298180.18,466010.25,-167830.07,-36.01
2011-01-07,5,286347.26,298180.18,-11832.92,-3.97
2011-01-14,5,260636.71,286347.26,-25710.55,-8.98
2011-01-21,5,275313.34,260636.71,14676.63,5.63
2011-01-28,5,279088.39,275313.34,3775.05,1.37
2011-02-04,5,329613.2,279088.39,50524.81,18.1
2011-02-11,5,311590.54,329613.2,-18022.66,-5.47
2011-02-18,5,356622.61,311590.54,45032.07,14.45
2011-02-25,5,294659.5,356622.61,-61963.11,-17.37
2011-03-04,5,329033.66,294659.5,34374.16,11.67
2011-03-11,5,293098.1,329033.66,-35935.56,-10.92
2011-03-18,5,312177.67,293098.1,19079.57,6.51
2011-03-25,5,294732.5,312177.67,-17445.17,-5.59
2011-04-01,5,314316.55,294732.5,19584.05,6.64
2011-04-08,5,307333.62,314316.55,-6982.93,-2.22
2011-04-15,5,307913.58,307333.62,579.96,0.19
2011-04-22,5,328415.44,307913.58,20501.86,6.66
2011-04-29,5,307291.56,328415.44,-21123.88,-6.43
2011-05-06,5,322904.68,307291.56,15613.12,5.08
2011-05-13,5,290930.01,322904.68,-31974.67,-9.9
2011-05-20,5,299614.33,290930.01,8684.32,2.99
2011-05-27,5,297149.69,299614.33,-2464.64,-0.82
2011-06-03,5,329183.92,297149.69,32034.23,10.78
2011-06-10,5,304984.14,329183.92,-24199.78,-7.35
2011-06-17,5,304811.82,304984.14,-172.32,-0.06
2011-06-24,5,302881.64,304811.82,-1930.18,-0.63
2011-07-01,5,327093.89,302881.64,24212.25,7.99
2011-07-08,5,310804.93,327093.89,-16288.96,-4.98
2011-07-15,5,283248.62,310804.93,-27556.31,-8.87
2011-07-22,5,292539.73,283248.62,9291.11,3.28
2011-07-29,5,275142.17,292539.73,-17397.56,-5.95
2011-08-05,5,317738.56,275142.17,42596.39,15.48
2011-08-12,5,289886.16,317738.56,-27852.4,-8.77
2011-08-19,5,303643.84,289886.16,13757.68,4.75
2011-08-26,5,310338.17,303643.84,6694.33,2.2
2011-09-02,5,315645.53,310338.17,5307.36,1.71
2011-09-09,5,321110.22,315645.53,5464.69,1.73
2011-09-16,5,278529.71,321110.22,-42580.51,-13.26
2011-09-23,5,291024.98,278529.71,12495.27,4.49
2011-09-30,5,292315.38,291024.98,1290.4,0.44
2011-10-07,5,309111.47,292315.38,16796.09,5.75
2011-10-14,5,286117.72,309111.47,-22993.75,-7.44
2011-10-21,5,306069.18,286117.72,19951.46,6.97
2011-10-28,5,307035.11,306069.18,965.93,0.32
2011-11-04,5,353652.23,307035.11,46617.12,15.18
2011-11-11,5,311906.7,353652.23,-41745.53,-11.8
2011-11-18,5,307944.37,311906.7,-3962.33,-1.27
2011-11-25,5,507900.07,307944.37,199955.7,64.93
2011-12-02,5,376225.61,507900.07,-131674.46,-25.93
2011-12-09,5,367433.77,376225.61,-8791.84,-2.34
2011-12-16,5,379530.3,367433.77,12096.53,3.29
2011-12-23,5,458562.24,379530.3,79031.94,20.82
2011-12-30,5,349624.88,458562.24,-108937.36,-23.76
2012-01-06,5,312078.71,349624.88,-37546.17,-10.74
2012-01-13,5,291454.52,312078.71,-20624.19,-6.61
2012-01-20,5,287523.98,291454.52,-3930.54,-1.35
2012-01-27,5,295974.22,287523.98,8450.24,2.94
2012-02-03,5,333948.0,295974.22,37973.78,12.83
2012-02-10,5,349239.88,333948.0,15291.88,4.58
2012-02-17,5,356427.98,349239.88,7188.1,2.06
2012-02-24,5,312220.47,356427.98,-44207.51,-12.4
2012-03-02,5,359206.21,312220.47,46985.74,15.05
2012-03-09,5,347295.6,359206.21,-11910.61,-3.32
2012-03-16,5,339392.54,347295.6,-7903.06,-2.28
2012-03-23,5,321299.99,339392.54,-18092.55,-5.33
2012-03-30,5,331318.73,321299.99,10018.74,3.12
2012-04-06,5,402985.7,331318.73,71666.97,21.63
2012-04-13,5,351832.03,402985.7,-51153.67,-12.69
2012-04-20,5,330063.06,351832.03,-21768.97,-6.19
2012-04-27,5,324839.74,330063.06,-5223.32,-1.58
2012-05-04,5,360932.69,324839.74,36092.95,11.11
2012-05-11,5,333870.52,360932.69,-27062.17,-7.5
2012-05-18,5,336189.66,333870.52,2319.14,0.69
2012-05-25,5,341994.48,336189.66,5804.82,1.73
2012-06-01,5,359867.8,341994.48,17873.32,5.23
2012-06-08,5,341704.59,359867.8,-18163.21,-5.05
2012-06-15,5,327383.64,341704.59,-14320.95,-4.19
2012-06-22,5,325041.68,327383.64,-2341.96,-0.72
2012-06-29,5,329658.1,325041.68,4616.42,1.42
2012-07-06,5,341214.43,329658.1,11556.33,3.51
2012-07-13,5,316203.64,341214.43,-25010.79,-7.33
2012-07-20,5,321205.12,316203.64,5001.48,1.58
2012-07-27,5,306827.36,321205.12,-14377.76,-4.48
2012-08-03,5,324195.17,306827.36,17367.81,5.66
2012-08-10,5,306759.7,324195.17,-17435.47,-5.38
2012-08-17,5,314014.18,306759.7,7254.48,2.36
2012-08-24,5,320831.36,314014.18,6817.18,2.17
2012-08-31,5,344642.01,320831.36,23810.65,7.42
2012-09-07,5,350648.91,344642.01,6006.9,1.74
2012-09-14,5,299800.67,350648.91,-50848.24,-14.5
2012-09-21,5,307306.76,299800.67,7506.09,2.5
2012-09-28,5,310141.68,307306.76,2834.92,0.92
2012-10-05,5,343048.29,310141.68,32906.61,10.61
2012-10-12,5,325345.41,343048.29,-17702.88,-5.16
2012-10-19,5,313358.15,325345.41,-11987.26,-3.68
2012-10-26,5,319550.77,313358.15,6192.62,1.98
2010-02-05,6,1652635.1,,,
2010-02-12,6,1606283.86,1652635.1,-46351.24,-2.8
2010-02-19,6,1567138.07,1606283.86,-39145.79,-2.44
2010-02-26,6,1432953.21,1567138.07,-134184.86,-8.56
2010-03-05,6,1601348.82,1432953.21,168395.61,11.75
2010-03-12,6,1558621.36,1601348.82,-42727.46,-2.67
2010-03-19,6,1693058.91,1558621.36,134437.55,8.63
2010-03-26,6,1472033.38,1693058.91,-221025.53,-13.05
2010-04-02,6,1770333.9,1472033.38,298300.52,20.26
2010-04-09,6,1667181.82,1770333.9,-103152.08,-5.83
2010-04-16,6,1519846.36,1667181.82,-147335.46,-8.84
2010-04-23,6,1540435.99,1519846.36,20589.63,1.35
2010-04-30,6,1498080.16,1540435.99,-42355.83,-2.75
2010-05-07,6,1619920.04,1498080.16,121839.88,8.13
2010-05-14,6,1524059.4,1619920.04,-95860.64,-5.92
2010-05-21,6,1531938.44,1524059.4,7879.04,0.52
2010-05-28,6,1644470.66,1531938.44,112532.22,7.35
2010-06-04,6,1857380.09,1644470.66,212909.43,12.95
2010-06-11,6,1685652.35,1857380.09,-171727.74,-9.25
2010-06-18,6,1677248.24,1685652.35,-8404.11,-0.5
2010-06-25,6,1640681.88,1677248.24,-36566.36,-2.18
2010-07-02,6,1759777.25,1640681.88,119095.37,7.26
2010-07-09,6,1690317.99,1759777.25,-69459.26,-3.95
2010-07-16,6,1560120.8,1690317.99,-130197.19,-7.7
2010-07-23,6,1585240.92,1560120.8,25120.12,1.61
2010-07-30,6,1532308.78,1585240.92,-52932.14,-3.34
2010-08-06,6,1633241.59,1532308.78,100932.81,6.59
2010-08-13,6,1547654.98,1633241.59,-85586.61,-5.24
2010-08-20,6,1539930.5,1547654.98,-7724.48,-0.5
2010-08-27,6,1450766.12,1539930.5,-89164.38,-5.79
2010-09-03,6,1510925.32,1450766.12,60159.2,4.15
2010-09-10,6,1424225.44,1510925.32,-86699.88,-5.74
2010-09-17,6,1308537.75,1424225.44,-115687.69,-8.12
2010-09-24,6,1275591.84,1308537.75,-32945.91,-2.52
2010-10-01,6,1328468.89,1275591.84,52877.05,4.15
2010-10-08,6,1360317.9,1328468.89,31849.01,2.4
2010-10-15,6,1344580.92,1360317.9,-15736.98,-1.16
2010-10-22,6,1332716.53,1344580.92,-11864.39,-0.88
2010-10-29,6,1385323.7,1332716.53,52607.17,3.95
2010-11-05,6,1505442.15,1385323.7,120118.45,8.67
2010-11-12,6,1495536.46,1505442.15,-9905.69,-0.66
2010-11-19,6,1518841.45,1495536.46,23304.99,1.56
2010-11-26,6,2267452.4,1518841.45,748610.95,49.29
2010-12-03,6,1677067.24,2267452.4,-590385.16,-26.04
2010-12-10,6,1834737.58,1677067.24,157670.34,9.4
2010-12-17,6,2090268.95,1834737.58,255531.37,13.93
2010-12-24,6,2727575.18,2090268.95,637306.23,30.49
2010-12-31,6,1464050.02,2727575.18,-1263525.16,-46.32
2011-01-07,6,1350441.68,1464050.02,-113608.34,-7.76
2011-01-14,6,1306194.55,1350441.68,-44247.13,-3.28
2011-01-21,6,1261253.18,1306194.55,-44941.37,-3.44
2011-01-28,6,1287034.7,1261253.18,25781.52,2.04
2011-02-04,6,1514999.17,1287034.7,227964.47,17.71
2011-02-11,6,1486920.17,1514999.17,-28079.0,-1.85
2011-02-18,6,1572117.54,1486920.17,85197.37,5.73
2011-02-25,6,1422600.43,1572117.54,-149517.11,-9.51
2011-03-04,6,1502617.99,1422600.43,80017.56,5.62
2011-03-11,6,1494497.39,1502617.99,-8120.6,-0.54
2011-03-18,6,1685375.47,1494497.39,190878.08,12.77
2011-03-25,6,1438465.81,1685375.47,-246909.66,-14.65
2011-04-01,6,1459276.77,1438465.81,20810.96,1.45
2011-04-08,6,1534594.0,1459276.77,75317.23,5.16
2011-04-15,6,1448797.02,1534594.0,-85796.98,-5.59
2011-04-22,6,1639358.93,1448797.02,190561.91,13.15
2011-04-29,6,1479249.9,1639358.93,-160109.03,-9.77
2011-05-06,6,1504651.57,1479249.9,25401.67,1.72
2011-05-13,6,1453185.65,1504651.57,-51465.92,-3.42
2011-05-20,6,1382783.83,1453185.65,-70401.82,-4.84
2011-05-27,6,1523979.11,1382783.83,141195.28,10.21
2011-06-03,6,1705506.29,1523979.11,181527.18,11.91
2011-06-10,6,1598643.65,1705506.29,-106862.64,-6.27
2011-06-17,6,1622150.33,1598643.65,23506.68,1.47
2011-06-24,6,1543365.9,1622150.33,-78784.43,-4.86
2011-07-01,6,1694551.15,1543365.9,151185.25,9.8
2011-07-08,6,1709373.62,1694551.15,14822.47,0.87
2011-07-15,6,1526801.24,1709373.62,-182572.38,-10.68
2011-07-22,6,1526506.08,1526801.24,-295.16,-0.02
2011-07-29,6,1483991.05,1526506.08,-42515.03,-2.79
2011-08-05,6,1601584.57,1483991.05,117593.52,7.92
2011-08-12,6,1484995.38,1601584.57,-116589.19,-7.28
2011-08-19,6,1493544.04,1484995.38,8548.66,0.58
2011-08-26,6,1420405.41,1493544.04,-73138.63,-4.9
2011-09-02,6,1481618.74,1420405.41,61213.33,4.31
2011-09-09,6,1483574.38,1481618.74,1955.64,0.13
2011-09-16,6,1351407.79,1483574.38,-132166.59,-8.91
2011-09-23,6,1336044.75,1351407.79,-15363.04,-1.14
2011-09-30,6,1307551.92,1336044.75,-28492.83,-2.13
2011-10-07,6,1481739.2,1307551.92,174187.28,13.32
2011-10-14,6,1386520.99,1481739.2,-95218.21,-6.43
2011-10-21,6,1417922.37,1386520.99,31401.38,2.26
2011-10-28,6,1419445.12,1417922.37,1522.75,0.11
2011-11-04,6,1523420.38,1419445.12,103975.26,7.33
2011-11-11,6,1536176.54,1523420.38,12756.16,0.84
2011-11-18,6,1524390.07,1536176.54,-11786.47,-0.77
2011-11-25,6,2249811.55,1524390.07,725421.48,47.59
2011-12-02,6,1688531.34,2249811.55,-561280.21,-24.95
2011-12-09,6,1903385.14,1688531.34,214853.8,12.72
2011-12-16,6,2034695.56,1903385.14,131310.42,6.9
2011-12-23,6,2644633.02,2034695.56,609937.46,29.98
2011-12-30,6,1598080.52,2644633.02,-1046552.5,-39.57
2012-01-06,6,1395339.71,1598080.52,-202740.81,-12.69
2012-01-13,6,1344243.17,1395339.71,-51096.54,-3.66
2012-01-20,6,1326255.7,1344243.17,-17987.47,-1.34
2012-01-27,6,1315610.66,1326255.7,-10645.04,-0.8
2012-02-03,6,1496305.78,1315610.66,180695.12,13.73
2012-02-10,6,1620603.92,1496305.78,124298.14,8.31
2012-02-17,6,1632616.09,1620603.92,12012.17,0.74
2012-02-24,6,1465187.71,1632616.09,-167428.38,-10.26
2012-03-02,6,1550385.65,1465187.71,85197.94,5.81
2012-03-09,6,1569304.4,1550385.65,18918.75,1.22
2012-03-16,6,1748010.29,1569304.4,178705.89,11.39
2012-03-23,6,1495143.62,1748010.29,-252866.67,-14.47
2012-03-30,6,1508933.26,1495143.62,13789.64,0.92
2012-04-06,6,1840131.19,1508933.26,331197.93,21.95
2012-04-13,6,1616394.45,1840131.19,-223736.74,-12.16
2012-04-20,6,1456073.24,1616394.45,-160321.21,-9.92
2012-04-27,6,1456221.1,1456073.24,147.86,0.01
2012-05-04,6,1543461.12,1456221.1,87240.02,5.99
2012-05-11,6,1517075.67,1543461.12,-26385.45,-1.71
2012-05-18,6,1513635.64,1517075.67,-3440.03,-0.23
2012-05-25,6,1603793.42,1513635.64,90157.78,5.96
2012-06-01,6,1681121.38,1603793.42,77327.96,4.82
2012-06-08,6,1696619.52,1681121.38,15498.14,0.92
2012-06-15,6,1642247.48,1696619.52,-54372.04,-3.2
2012-06-22,6,1618272.25,1642247.48,-23975.23,-1.46
2012-06-29,6,1648863.46,1618272.25,30591.21,1.89
2012-07-06,6,1876359.39,1648863.46,227495.93,13.8
2012-07-13,6,1588142.26,1876359.39,-288217.13,-15.36
2012-07-20,6,1574361.97,1588142.26,-13780.29,-0.87
2012-07-27,6,1513229.16,1574361.97,-61132.81,-3.88
2012-08-03,6,1627274.93,1513229.16,114045.77,7.54
2012-08-10,6,1588380.73,1627274.93,-38894.2,-2.39
2012-08-17,6,1543049.52,1588380.73,-45331.21,-2.85
2012-08-24,6,1501095.49,1543049.52,-41954.03,-2.72
2012-08-31,6,1577439.81,1501095.49,76344.32,5.09
2012-09-07,6,1608077.01,1577439.81,30637.2,1.94
2012-09-14,6,1375166.86,1608077.01,-232910.15,-14.48
2012-09-21,6,1425603.65,1375166.86,50436.79,3.67
2012-09-28,6,1369131.46,1425603.65,-56472.19,-3.96
2012-10-05,6,1518177.71,1369131.46,149046.25,10.89
2012-10-12,6,1459396.84,1518177.71,-58780.87,-3.87
2012-10-19,6,1436883.99,1459396.84,-22512.85,-1.54
2012-10-26,6,1431426.34,1436883.99,-5457.65,-0.38
2010-02-05,7,496725.44,,,
2010-02-12,7,524104.92,496725.44,27379.48,5.51
2010-02-19,7,506760.54,524104.92,-17344.38,-3.31
2010-02-26,7,496083.24,506760.54,-10677.3,-2.11
2010-03-05,7,491419.55,496083.24,-4663.69,-0.94
2010-03-12,7,480452.1,491419.55,-10967.45,-2.23
2010-03-19,7,574450.23,480452.1,93998.13,19.56
2010-03-26,7,514731.6,574450.23,-59718.63,-10.4
2010-04-02,7,561145.14,514731.6,46413.54,9.02
2010-04-09,7,484263.25,561145.14,-76881.89,-13.7
2010-04-16,7,406228.19,484263.25,-78035.06,-16.11
2010-04-23,7,404751.25,406228.19,-1476.94,-0.36
2010-04-30,7,373655.61,404751.25,-31095.64,-7.68
2010-05-07,7,395453.83,373655.61,21798.22,5.83
2010-05-14,7,372673.61,395453.83,-22780.22,-5.76
2010-05-21,7,395195.65,372673.61,22522.04,6.04
2010-05-28,7,442734.55,395195.65,47538.9,12.03
2010-06-04,7,509183.22,442734.55,66448.67,15.01
2010-06-11,7,498580.87,509183.22,-10602.35,-2.08
2010-06-18,7,481144.09,498580.87,-17436.78,-3.5
2010-06-25,7,553714.87,481144.09,72570.78,15.08
2010-07-02,7,575570.77,553714.87,21855.9,3.95
2010-07-09,7,593462.34,575570.77,17891.57,3.11
2010-07-16,7,557166.35,593462.34,-36295.99,-6.12
2010-07-23,7,570231.21,557166.35,13064.86,2.34
2010-07-30,7,603547.16,570231.21,33315.95,5.84
2010-08-06,7,643854.17,603547.16,40307.01,6.68
2010-08-13,7,598185.4,643854.17,-45668.77,-7.09
2010-08-20,7,582353.17,598185.4,-15832.23,-2.65
2010-08-27,7,554309.24,582353.17,-28043.93,-4.82
2010-09-03,7,532765.05,554309.24,-21544.19,-3.89
2010-09-10,7,535769.32,532765.05,3004.27,0.56
2010-09-17,7,489408.53,535769.32,-46360.79,-8.65
2010-09-24,7,488008.83,489408.53,-1399.7,-0.29
2010-10-01,7,448998.73,488008.83,-39010.1,-7.99
2010-10-08,7,480239.88,448998.73,31241.15,6.96
2010-10-15,7,463370.48,480239.88,-16869.4,-3.51
2010-10-22,7,472450.81,463370.48,9080.33,1.96
2010-10-29,7,465493.15,472450.81,-6957.66,-1.47
2010-11-05,7,480512.44,465493.15,15019.29,3.23
2010-11-12,7,507584.29,480512.44,27071.85,5.63
2010-11-19,7,482528.36,507584.29,-25055.93,-4.94
2010-11-26,7,835189.26,482528.36,352660.9,73.09
2010-12-03,7,552811.62,835189.26,-282377.64,-33.81
2010-12-10,7,599730.07,552811.62,46918.45,8.49
2010-12-17,7,716388.81,599730.07,116658.74,19.45
2010-12-24,7,1045124.88,716388.81,328736.07,45.89
2010-12-31,7,729572.08,1045124.88,-315552.8,-30.19
2011-01-07,7,661163.94,729572.08,-68408.14,-9.38
2011-01-14,7,547384.9,661163.94,-113779.04,-17.21
2011-01-21,7,521539.46,547384.9,-25845.44,-4.72
2011-01-28,7,513372.17,521539.46,-8167.29,-1.57
2011-02-04,7,558027.77,513372.17,44655.6,8.7
2011-02-11,7,559903.13,558027.77,1875.36,0.34
2011-02-18,7,572387.47,559903.13,12484.34,2.23
2011-02-25,7,546690.84,572387.47,-25696.63,-4.49
2011-03-04,7,551378.39,546690.84,4687.55,0.86
2011-03-11,7,558963.83,551378.39,7585.44,1.38
2011-03-18,7,635014.69,558963.83,76050.86,13.61
